Earthquake,Station,Channel,Prediction
2012-05-10 11:59:37,SKDS,BHR,1
2012-05-10 11:59:37,SKDS,BHZ,1
2012-05-10 11:59:37,VOJS,BHT,0
2012-05-10 11:59:37,VOJS,BHR,0
2012-05-10 11:59:37,VOJS,BHZ,0
2012-05-10 11:59:37,SABO,BHT,0
2012-05-10 11:59:37,SABO,BHR,0
2012-05-10 11:59:37,SABO,BHZ,0
2012-05-10 11:59:37,SABO,HHT,0
2012-05-10 11:59:37,SABO,HHR,0
2012-05-10 11:59:37,SABO,HHZ,0
2012-05-10 11:59:37,VINO,HHT,1
2012-05-10 11:59:37,VINO,HHR,1
2012-05-10 11:59:37,VINO,HHZ,1
2012-05-17 12:00:38,CADS,BHT,0
2012-05-17 12:00:38,CADS,BHR,0
2012-05-17 12:00:38,CADS,BHZ,0
2012-05-17 12:00:38,CEY,BHT,1
2012-05-17 12:00:38,CEY,BHR,1
2012-05-17 12:00:38,CEY,BHZ,1
2012-05-17 12:00:38,CRNS,BHT,0
2012-05-17 12:00:38,CRNS,BHR,0
2012-05-17 12:00:38,CRNS,BHZ,0
2012-05-17 12:00:38,GBAS,BHT,0
2012-05-17 12:00:38,GBAS,BHR,0
2012-05-17 12:00:38,GBAS,BHZ,0
2012-05-17 12:00:38,GORS,BHT,0
2012-05-17 12:00:38,GORS,BHR,0
2012-05-17 12:00:38,GORS,BHZ,0
2012-05-17 12:00:38,JAVS,BHT,1
2012-05-17 12:00:38,JAVS,BHR,1
2012-05-17 12:00:38,JAVS,BHZ,1
2012-05-17 12:00:38,ROBS,BHT,1
2012-05-17 12:00:38,ROBS,BHR,1
2012-05-17 12:00:38,ROBS,BHZ,1
2012-05-17 12:00:38,SKDS,BHT,1
2012-05-17 12:00:38,SKDS,BHR,1
2012-05-17 12:00:38,SKDS,BHZ,1
2012-05-17 12:00:38,VISS,BHT,1
2012-05-17 12:00:38,VISS,BHR,1
2012-05-17 12:00:38,VISS,BHZ,1
2012-05-17 12:00:38,VOJS,BHT,1
2012-05-17 12:00:38,VOJS,BHR,1
2012-05-17 12:00:38,VOJS,BHZ,1
2012-05-17 12:00:38,ACOM,BHT,1
2012-05-17 12:00:38,ACOM,BHR,1
2012-05-17 12:00:38,ACOM,BHZ,1
2012-05-17 12:00:38,ACOM,HHT,0
2012-05-17 12:00:38,ACOM,HHR,0
2012-05-17 12:00:38,ACOM,HHZ,0
2012-05-17 12:00:38,SABO,BHT,1
2012-05-17 12:00:38,SABO,BHR,1
2012-05-17 12:00:38,SABO,BHZ,1
2012-05-17 12:00:38,SABO,HHT,1
2012-05-17 12:00:38,SABO,HHR,1
2012-05-17 12:00:38,SABO,HHZ,1
2012-05-17 12:00:38,VINO,HHT,1
2012-05-17 12:00:38,VINO,HHR,1
2012-05-17 12:00:38,VINO,HHZ,1
2012-05-24 11:59:43,CADS,BHT,0
2012-05-24 11:59:43,CADS,BHR,0
2012-05-24 11:59:43,CADS,BHZ,0
2012-05-24 11:59:43,CEY,BHT,1
2012-05-24 11:59:43,CEY,BHR,1
2012-05-24 11:59:43,CEY,BHZ,1
2012-05-24 11:59:43,CRNS,BHT,1
2012-05-24 11:59:43,CRNS,BHR,1
2012-05-24 11:59:43,CRNS,BHZ,1
2012-05-24 11:59:43,GBAS,BHT,0
2012-05-24 11:59:43,GBAS,BHR,0
2012-05-24 11:59:43,GBAS,BHZ,0
2012-05-24 11:59:43,GORS,BHT,0
2012-05-24 11:59:43,GORS,BHR,0
2012-05-24 11:59:43,GORS,BHZ,0
2012-05-24 11:59:43,JAVS,BHT,1
2012-05-24 11:59:43,JAVS,BHR,1
2012-05-24 11:59:43,JAVS,BHZ,1
2012-05-24 11:59:43,MOZS,BHT,1
2012-05-24 11:59:43,MOZS,BHR,1
2012-05-24 11:59:43,MOZS,BHZ,1
2012-05-24 11:59:43,ROBS,BHT,1
2012-05-24 11:59:43,ROBS,BHR,1
2012-05-24 11:59:43,ROBS,BHZ,1
2012-05-24 11:59:43,SKDS,BHT,1
2012-05-24 11:59:43,SKDS,BHR,1
2012-05-24 11:59:43,SKDS,BHZ,1
2012-05-24 11:59:43,VISS,BHT,1
2012-05-24 11:59:43,VISS,BHR,1
2012-05-24 11:59:43,VISS,BHZ,1
2012-05-24 11:59:43,VOJS,BHT,1
2012-05-24 11:59:43,VOJS,BHR,1
2012-05-24 11:59:43,VOJS,BHZ,1
2012-05-24 11:59:43,SABO,BHT,1
2012-05-24 11:59:43,SABO,BHR,1
2012-05-24 11:59:43,SABO,BHZ,1
2012-05-24 11:59:43,SABO,HHT,1
2012-05-24 11:59:43,SABO,HHR,1
2012-05-24 11:59:43,SABO,HHZ,1
2012-05-24 11:59:43,VINO,HHT,1
2012-05-24 11:59:43,VINO,HHR,1
2012-05-24 11:59:43,VINO,HHZ,1
2012-06-15 12:00:00,CADS,BHT,1
2012-06-15 12:00:00,CADS,BHR,1
2012-06-15 12:00:00,CADS,BHZ,1
2012-06-15 12:00:00,CEY,BHT,0
2012-06-15 12:00:00,CEY,BHR,0
2012-06-15 12:00:00,CEY,BHZ,0
2012-06-15 12:00:00,CRNS,BHT,0
2012-06-15 12:00:00,CRNS,BHR,0
2012-06-15 12:00:00,CRNS,BHZ,0
2012-06-15 12:00:00,GBAS,BHT,1
2012-06-15 12:00:00,GBAS,BHR,1
2012-06-15 12:00:00,GBAS,BHZ,1
2012-06-15 12:00:00,GORS,BHT,1
2012-06-15 12:00:00,GORS,BHR,1
2012-06-15 12:00:00,GORS,BHZ,1
2012-06-15 12:00:00,JAVS,BHT,1
2012-06-15 12:00:00,JAVS,BHR,1
2012-06-15 12:00:00,JAVS,BHZ,1
2012-06-15 12:00:00,MOZS,BHT,0
2012-06-15 12:00:00,MOZS,BHR,0
2012-06-15 12:00:00,MOZS,BHZ,0
2012-06-15 12:00:00,ROBS,BHT,0
2012-06-15 12:00:00,ROBS,BHR,0
2012-06-15 12:00:00,ROBS,BHZ,0
2012-06-15 12:00:00,SKDS,BHT,1
2012-06-15 12:00:00,SKDS,BHR,1
2012-06-15 12:00:00,SKDS,BHZ,1
2012-06-15 12:00:00,VISS,BHT,1
2012-06-15 12:00:00,VISS,BHR,1
2012-06-15 12:00:00,VISS,BHZ,1
2012-06-15 12:00:00,VOJS,BHT,1
2012-06-15 12:00:00,VOJS,BHR,1
2012-06-15 12:00:00,VOJS,BHZ,1
2012-06-15 12:00:00,OBKA,BHT,1
2012-06-15 12:00:00,OBKA,BHR,1
2012-06-15 12:00:00,OBKA,BHZ,1
2012-06-15 12:00:00,ACOM,BHT,0
2012-06-15 12:00:00,ACOM,BHR,0
2012-06-15 12:00:00,ACOM,BHZ,0
2012-06-15 12:00:00,ACOM,HHT,0
2012-06-15 12:00:00,ACOM,HHR,0
2012-06-15 12:00:00,ACOM,HHZ,0
2012-06-15 12:00:00,SABO,BHT,1
2012-06-15 12:00:00,SABO,BHR,1
2012-06-15 12:00:00,SABO,BHZ,1
2012-06-15 12:00:00,SABO,HHT,1
2012-06-15 12:00:00,SABO,HHR,1
2012-06-15 12:00:00,SABO,HHZ,1
2012-06-15 12:00:00,VINO,HHT,1
2012-06-15 12:00:00,VINO,HHR,1
2012-06-15 12:00:00,VINO,HHZ,1
2012-06-28 12:00:45,CADS,BHT,0
2012-06-28 12:00:45,CADS,BHR,0
2012-06-28 12:00:45,CADS,BHZ,0
2012-06-28 12:00:45,CEY,BHT,0
2012-06-28 12:00:45,CEY,BHR,0
2012-06-28 12:00:45,CEY,BHZ,0
2012-06-28 12:00:45,CRNS,BHT,0
2012-06-28 12:00:45,CRNS,BHR,0
2012-06-28 12:00:45,CRNS,BHZ,0
2012-06-28 12:00:45,GBAS,BHT,0
2012-06-28 12:00:45,GBAS,BHR,0
2012-06-28 12:00:45,GBAS,BHZ,0
2012-06-28 12:00:45,GORS,BHT,1
2012-06-28 12:00:45,GORS,BHR,1
2012-06-28 12:00:45,GORS,BHZ,1
2012-06-28 12:00:45,JAVS,BHT,1
2012-06-28 12:00:45,JAVS,BHR,1
2012-06-28 12:00:45,JAVS,BHZ,1
2012-06-28 12:00:45,MOZS,BHT,0
2012-06-28 12:00:45,MOZS,BHR,0
2012-06-28 12:00:45,MOZS,BHZ,0
2012-06-28 12:00:45,ROBS,BHT,1
2012-06-28 12:00:45,ROBS,BHR,1
2012-06-28 12:00:45,ROBS,BHZ,1
2012-06-28 12:00:45,SKDS,BHT,1
2012-06-28 12:00:45,SKDS,BHR,1
2012-06-28 12:00:45,SKDS,BHZ,1
2012-06-28 12:00:45,VISS,BHT,1
2012-06-28 12:00:45,VISS,BHR,1
2012-06-28 12:00:45,VISS,BHZ,1
2012-06-28 12:00:45,VOJS,BHT,1
2012-06-28 12:00:45,VOJS,BHR,1
2012-06-28 12:00:45,VOJS,BHZ,1
2012-08-22 11:59:33,CADS,BHT,0
2012-08-22 11:59:33,CADS,BHR,0
2012-08-22 11:59:33,CADS,BHZ,0
2012-08-22 11:59:33,CRNS,BHT,0
2012-08-22 11:59:33,CRNS,BHR,0
2012-08-22 11:59:33,CRNS,BHZ,0
2012-08-22 11:59:33,GORS,BHT,1
2012-08-22 11:59:33,GORS,BHR,1
2012-08-22 11:59:33,GORS,BHZ,1
2012-08-22 11:59:33,JAVS,BHT,1
2012-08-22 11:59:33,JAVS,BHR,1
2012-08-22 11:59:33,JAVS,BHZ,1
2012-08-22 11:59:33,ROBS,BHT,1
2012-08-22 11:59:33,ROBS,BHR,1
2012-08-22 11:59:33,ROBS,BHZ,1
2012-08-22 11:59:33,SKDS,BHT,1
2012-08-22 11:59:33,SKDS,BHR,1
2012-08-22 11:59:33,SKDS,BHZ,1
2012-08-22 11:59:33,VOJS,BHT,1
2012-08-22 11:59:33,VOJS,BHR,1
2012-08-22 11:59:33,VOJS,BHZ,1
2012-08-22 11:59:33,SABO,BHT,1
2012-08-22 11:59:33,SABO,BHR,1
2012-08-22 11:59:33,SABO,BHZ,1
2012-08-22 11:59:33,SABO,HHT,0
2012-08-22 11:59:33,SABO,HHR,0
2012-08-22 11:59:33,SABO,HHZ,0
2012-08-22 11:59:33,VINO,HHT,0
2012-08-22 11:59:33,VINO,HHR,0
2012-08-22 11:59:33,VINO,HHZ,0
2012-08-29 12:01:07,CADS,BHT,1
2012-08-29 12:01:07,CADS,BHR,1
2012-08-29 12:01:07,CADS,BHZ,1
2012-08-29 12:01:07,CRNS,BHT,0
2012-08-29 12:01:07,CRNS,BHR,0
2012-08-29 12:01:07,CRNS,BHZ,0
2012-08-29 12:01:07,GORS,BHT,0
2012-08-29 12:01:07,GORS,BHR,0
2012-08-29 12:01:07,GORS,BHZ,0
2012-08-29 12:01:07,JAVS,BHT,1
2012-08-29 12:01:07,JAVS,BHR,1
2012-08-29 12:01:07,JAVS,BHZ,1
2012-08-29 12:01:07,ROBS,BHT,1
2012-08-29 12:01:07,ROBS,BHR,1
2012-08-29 12:01:07,ROBS,BHZ,1
2012-08-29 12:01:07,SKDS,BHT,1
2012-08-29 12:01:07,SKDS,BHR,1
2012-08-29 12:01:07,SKDS,BHZ,1
2012-08-29 12:01:07,VOJS,BHT,1
2012-08-29 12:01:07,VOJS,BHR,1
2012-08-29 12:01:07,VOJS,BHZ,1
2012-08-29 12:01:07,SABO,BHT,1
2012-08-29 12:01:07,SABO,BHR,1
2012-08-29 12:01:07,SABO,BHZ,1
2012-08-29 12:01:07,SABO,HHT,1
2012-08-29 12:01:07,SABO,HHR,1
2012-08-29 12:01:07,SABO,HHZ,1
2012-08-29 12:01:07,VINO,HHT,1
2012-08-29 12:01:07,VINO,HHR,1
2012-08-29 12:01:07,VINO,HHZ,1
2012-09-21 12:00:06,CADS,BHT,1
2012-09-21 12:00:06,CADS,BHR,1
2012-09-21 12:00:06,CADS,BHZ,1
2012-09-21 12:00:06,CEY,BHT,0
2012-09-21 12:00:06,CEY,BHR,0
2012-09-21 12:00:06,CEY,BHZ,0
2012-09-21 12:00:06,GBAS,BHT,1
2012-09-21 12:00:06,GBAS,BHR,1
2012-09-21 12:00:06,GBAS,BHZ,1
2012-09-21 12:00:06,GORS,BHT,0
2012-09-21 12:00:06,GORS,BHR,0
2012-09-21 12:00:06,GORS,BHZ,0
2012-09-21 12:00:06,JAVS,BHT,1
2012-09-21 12:00:06,JAVS,BHR,1
2012-09-21 12:00:06,JAVS,BHZ,1
2012-09-21 12:00:06,KNDS,BHT,1
2012-09-21 12:00:06,KNDS,BHR,1
2012-09-21 12:00:06,KNDS,BHZ,1
2012-09-21 12:00:06,MOZS,BHT,1
2012-09-21 12:00:06,MOZS,BHR,1
2012-09-21 12:00:06,MOZS,BHZ,1
2012-09-21 12:00:06,ROBS,BHT,1
2012-09-21 12:00:06,ROBS,BHR,1
2012-09-21 12:00:06,ROBS,BHZ,1
2012-09-21 12:00:06,SKDS,BHT,1
2012-09-21 12:00:06,SKDS,BHR,1
2012-09-21 12:00:06,SKDS,BHZ,1
2012-09-21 12:00:06,VISS,BHT,0
2012-09-21 12:00:06,VISS,BHR,0
2012-09-21 12:00:06,VISS,BHZ,0
2012-09-21 12:00:06,VOJS,BHT,1
2012-09-21 12:00:06,VOJS,BHR,1
2012-09-21 12:00:06,VOJS,BHZ,1
2012-09-21 12:00:06,ACOM,BHT,0
2012-09-21 12:00:06,ACOM,BHR,0
2012-09-21 12:00:06,ACOM,BHZ,0
2012-09-21 12:00:06,ACOM,HHT,0
2012-09-21 12:00:06,ACOM,HHR,0
2012-09-21 12:00:06,ACOM,HHZ,0
2012-09-21 12:00:06,SABO,BHT,1
2012-09-21 12:00:06,SABO,BHR,1
2012-09-21 12:00:06,SABO,BHZ,1
2012-09-21 12:00:06,SABO,HHT,1
2012-09-21 12:00:06,SABO,HHR,1
2012-09-21 12:00:06,SABO,HHZ,1
2012-09-21 12:00:06,VINO,HHT,1
2012-09-21 12:00:06,VINO,HHR,1
2012-09-21 12:00:06,VINO,HHZ,1
2012-10-25 12:00:30,CADS,BHT,1
2012-10-25 12:00:30,CADS,BHR,1
2012-10-25 12:00:30,CADS,BHZ,1
2012-10-25 12:00:30,CRNS,BHT,0
2012-10-25 12:00:30,CRNS,BHR,0
2012-10-25 12:00:30,CRNS,BHZ,0
2012-10-25 12:00:30,GBAS,BHT,1
2012-10-25 12:00:30,GBAS,BHR,1
2012-10-25 12:00:30,GBAS,BHZ,1
2012-10-25 12:00:30,GORS,BHT,0
2012-10-25 12:00:30,GORS,BHR,0
2012-10-25 12:00:30,GORS,BHZ,0
2012-10-25 12:00:30,JAVS,BHT,1
2012-10-25 12:00:30,JAVS,BHR,1
2012-10-25 12:00:30,JAVS,BHZ,1
2012-10-25 12:00:30,ROBS,BHT,1
2012-10-25 12:00:30,ROBS,BHR,1
2012-10-25 12:00:30,ROBS,BHZ,1
2012-10-25 12:00:30,SKDS,BHT,1
2012-10-25 12:00:30,SKDS,BHR,1
2012-10-25 12:00:30,SKDS,BHZ,1
2012-10-25 12:00:30,VISS,BHT,1
2012-10-25 12:00:30,VISS,BHR,1
2012-10-25 12:00:30,VISS,BHZ,1
2012-10-25 12:00:30,VOJS,BHT,1
2012-10-25 12:00:30,VOJS,BHR,1
2012-10-25 12:00:30,VOJS,BHZ,1
2012-10-25 12:00:30,ACOM,BHT,0
2012-10-25 12:00:30,ACOM,BHR,0
2012-10-25 12:00:30,ACOM,BHZ,0
2012-10-25 12:00:30,ACOM,HHT,0
2012-10-25 12:00:30,ACOM,HHR,0
2012-10-25 12:00:30,ACOM,HHZ,0
2012-10-25 12:00:30,SABO,BHT,0
2012-10-25 12:00:30,SABO,BHR,0
2012-10-25 12:00:30,SABO,BHZ,0
2012-10-25 12:00:30,SABO,HHT,0
2012-10-25 12:00:30,SABO,HHR,0
2012-10-25 12:00:30,SABO,HHZ,0
2012-10-25 12:00:30,VINO,HHT,1
2012-10-25 12:00:30,VINO,HHR,1
2012-10-25 12:00:30,VINO,HHZ,1
2012-11-16 12:59:46,CADS,BHT,1
2012-11-16 12:59:46,CADS,BHR,1
2012-11-16 12:59:46,CADS,BHZ,1
2012-11-16 12:59:46,CRNS,BHT,1
2012-11-16 12:59:46,CRNS,BHR,1
2012-11-16 12:59:46,CRNS,BHZ,1
2012-11-16 12:59:46,GBAS,BHT,1
2012-11-16 12:59:46,GBAS,BHR,1
2012-11-16 12:59:46,GBAS,BHZ,1
2012-11-16 12:59:46,GORS,BHT,0
2012-11-16 12:59:46,GORS,BHR,0
2012-11-16 12:59:46,GORS,BHZ,0
2012-11-16 12:59:46,JAVS,BHT,1
2012-11-16 12:59:46,JAVS,BHR,1
2012-11-16 12:59:46,JAVS,BHZ,1
2012-11-16 12:59:46,ROBS,BHT,1
2012-11-16 12:59:46,ROBS,BHR,1
2012-11-16 12:59:46,ROBS,BHZ,1
2012-11-16 12:59:46,VOJS,BHT,1
2012-11-16 12:59:46,VOJS,BHR,1
2012-11-16 12:59:46,VOJS,BHZ,1
2012-11-16 12:59:46,SABO,BHT,1
2012-11-16 12:59:46,SABO,BHR,1
2012-11-16 12:59:46,SABO,BHZ,1
2012-11-16 12:59:46,SABO,HHT,0
2012-11-16 12:59:46,SABO,HHR,0
2012-11-16 12:59:46,SABO,HHZ,0
2012-11-16 12:59:46,VINO,HHT,0
2012-11-16 12:59:46,VINO,HHR,0
2012-11-16 12:59:46,VINO,HHZ,0
2012-12-06 12:59:35,CADS,BHT,0
2012-12-06 12:59:35,CADS,BHR,0
2012-12-06 12:59:35,CADS,BHZ,0
2012-12-06 12:59:35,CEY,BHT,0
2012-12-06 12:59:35,CEY,BHR,0
2012-12-06 12:59:35,CEY,BHZ,0
2012-12-06 12:59:35,CRNS,BHT,0
2012-12-06 12:59:35,CRNS,BHR,0
2012-12-06 12:59:35,CRNS,BHZ,0
2012-12-06 12:59:35,GBAS,BHT,1
2012-12-06 12:59:35,GBAS,BHR,1
2012-12-06 12:59:35,GBAS,BHZ,1
2012-12-06 12:59:35,GORS,BHT,1
2012-12-06 12:59:35,GORS,BHR,1
2012-12-06 12:59:35,GORS,BHZ,1
2012-12-06 12:59:35,JAVS,BHT,1
2012-12-06 12:59:35,JAVS,BHR,1
2012-12-06 12:59:35,JAVS,BHZ,1
2012-12-06 12:59:35,VISS,BHT,1
2012-12-06 12:59:35,VISS,BHR,1
2012-12-06 12:59:35,VISS,BHZ,1
2012-12-06 12:59:35,VOJS,BHT,1
2012-12-06 12:59:35,VOJS,BHR,1
2012-12-06 12:59:35,VOJS,BHZ,1
2012-12-06 12:59:35,ACOM,BHT,1
2012-12-06 12:59:35,ACOM,BHR,1
2012-12-06 12:59:35,ACOM,BHZ,1
2012-12-06 12:59:35,ACOM,HHT,0
2012-12-06 12:59:35,ACOM,HHR,0
2012-12-06 12:59:35,ACOM,HHZ,0
2012-12-06 12:59:35,SABO,BHT,1
2012-12-06 12:59:35,SABO,BHR,1
2012-12-06 12:59:35,SABO,BHZ,1
2012-12-06 12:59:35,SABO,HHT,0
2012-12-06 12:59:35,SABO,HHR,0
2012-12-06 12:59:35,SABO,HHZ,0
2012-12-06 12:59:35,VINO,HHT,0
2012-12-06 12:59:35,VINO,HHR,0
2012-12-06 12:59:35,VINO,HHZ,0
2012-12-12 13:00:51,CADS,BHT,1
2012-12-12 13:00:51,CADS,BHR,1
2012-12-12 13:00:51,CADS,BHZ,1
2012-12-12 13:00:51,CRNS,BHT,0
2012-12-12 13:00:51,CRNS,BHR,0
2012-12-12 13:00:51,CRNS,BHZ,0
2012-12-12 13:00:51,GBAS,BHT,1
2012-12-12 13:00:51,GBAS,BHR,1
2012-12-12 13:00:51,GBAS,BHZ,1
2012-12-12 13:00:51,GORS,BHT,1
2012-12-12 13:00:51,GORS,BHR,1
2012-12-12 13:00:51,GORS,BHZ,1
2012-12-12 13:00:51,JAVS,BHT,1
2012-12-12 13:00:51,JAVS,BHR,1
2012-12-12 13:00:51,JAVS,BHZ,1
2012-12-12 13:00:51,VOJS,BHT,0
2012-12-12 13:00:51,VOJS,BHR,0
2012-12-12 13:00:51,VOJS,BHZ,0
2012-12-12 13:00:51,SABO,BHT,0
2012-12-12 13:00:51,SABO,BHR,0
2012-12-12 13:00:51,SABO,BHZ,0
2012-12-12 13:00:51,SABO,HHT,0
2012-12-12 13:00:51,SABO,HHR,0
2012-12-12 13:00:51,SABO,HHZ,0
2012-12-12 13:00:51,VINO,HHT,1
2012-12-12 13:00:51,VINO,HHR,1
2012-12-12 13:00:51,VINO,HHZ,1
2013-02-22 12:59:48,CADS,BHT,1
2013-02-22 12:59:48,CADS,BHR,1
2013-02-22 12:59:48,CADS,BHZ,1
2013-02-22 12:59:48,CEY,BHT,1
2013-02-22 12:59:48,CEY,BHR,1
2013-02-22 12:59:48,CEY,BHZ,1
2013-02-22 12:59:48,CRNS,BHT,0
2013-02-22 12:59:48,CRNS,BHR,0
2013-02-22 12:59:48,CRNS,BHZ,0
2013-02-22 12:59:48,GBAS,BHT,1
2013-02-22 12:59:48,GBAS,BHR,1
2013-02-22 12:59:48,GBAS,BHZ,1
2013-02-22 12:59:48,GORS,BHT,1
2013-02-22 12:59:48,GORS,BHR,1
2013-02-22 12:59:48,GORS,BHZ,1
2013-02-22 12:59:48,JAVS,BHT,1
2013-02-22 12:59:48,JAVS,BHR,1
2013-02-22 12:59:48,JAVS,BHZ,1
2013-02-22 12:59:48,MOZS,BHT,1
2013-02-22 12:59:48,MOZS,BHR,1
2013-02-22 12:59:48,MOZS,BHZ,1
2013-02-22 12:59:48,ROBS,BHT,1
2013-02-22 12:59:48,ROBS,BHR,1
2013-02-22 12:59:48,ROBS,BHZ,1
2013-02-22 12:59:48,SKDS,BHT,1
2013-02-22 12:59:48,SKDS,BHR,1
2013-02-22 12:59:48,SKDS,BHZ,1
2013-02-22 12:59:48,VISS,BHT,0
2013-02-22 12:59:48,VISS,BHR,0
2013-02-22 12:59:48,VISS,BHZ,0
2013-02-22 12:59:48,VOJS,BHT,1
2013-02-22 12:59:48,VOJS,BHR,1
2013-02-22 12:59:48,VOJS,BHZ,1
2013-02-22 12:59:48,OBKA,BHT,1
2013-02-22 12:59:48,OBKA,BHR,1
2013-02-22 12:59:48,OBKA,BHZ,1
2013-02-22 12:59:48,VINO,HHT,0
2013-02-22 12:59:48,VINO,HHR,0
2013-02-22 12:59:48,VINO,HHZ,0
2013-03-27 12:59:50,CADS,BHT,0
2013-03-27 12:59:50,CADS,BHR,0
2013-03-27 12:59:50,CADS,BHZ,0
2013-03-27 12:59:50,CEY,BHT,1
2013-03-27 12:59:50,CEY,BHR,1
2013-03-27 12:59:50,CEY,BHZ,1
2013-03-27 12:59:50,CRNS,BHT,0
2013-03-27 12:59:50,CRNS,BHR,0
2013-03-27 12:59:50,CRNS,BHZ,0
2013-03-27 12:59:50,GBAS,BHT,1
2013-03-27 12:59:50,GBAS,BHR,1
2013-03-27 12:59:50,GBAS,BHZ,1
2013-03-27 12:59:50,GORS,BHT,0
2013-03-27 12:59:50,GORS,BHR,0
2013-03-27 12:59:50,GORS,BHZ,0
2013-03-27 12:59:50,JAVS,BHT,1
2013-03-27 12:59:50,JAVS,BHR,1
2013-03-27 12:59:50,JAVS,BHZ,1
2013-03-27 12:59:50,MOZS,BHT,0
2013-03-27 12:59:50,MOZS,BHR,0
2013-03-27 12:59:50,MOZS,BHZ,0
2013-03-27 12:59:50,ROBS,BHT,1
2013-03-27 12:59:50,ROBS,BHR,1
2013-03-27 12:59:50,ROBS,BHZ,1
2013-03-27 12:59:50,VISS,BHT,1
2013-03-27 12:59:50,VISS,BHR,1
2013-03-27 12:59:50,VISS,BHZ,1
2013-03-27 12:59:50,VOJS,BHT,1
2013-03-27 12:59:50,VOJS,BHR,1
2013-03-27 12:59:50,VOJS,BHZ,1
2013-03-27 12:59:50,SABO,BHT,0
2013-03-27 12:59:50,SABO,BHR,0
2013-03-27 12:59:50,SABO,BHZ,0
2013-03-27 12:59:50,SABO,HHT,0
2013-03-27 12:59:50,SABO,HHR,0
2013-03-27 12:59:50,SABO,HHZ,0
2013-03-27 12:59:50,VINO,HHT,1
2013-03-27 12:59:50,VINO,HHR,1
2013-03-27 12:59:50,VINO,HHZ,1
2013-03-28 12:59:40,CADS,BHT,1
2013-03-28 12:59:40,CADS,BHR,1
2013-03-28 12:59:40,CADS,BHZ,1
2013-03-28 12:59:40,CEY,BHT,1
2013-03-28 12:59:40,CEY,BHR,1
2013-03-28 12:59:40,CEY,BHZ,1
2013-03-28 12:59:40,CRNS,BHT,0
2013-03-28 12:59:40,CRNS,BHR,0
2013-03-28 12:59:40,CRNS,BHZ,0
2013-03-28 12:59:40,GBAS,BHT,1
2013-03-28 12:59:40,GBAS,BHR,1
2013-03-28 12:59:40,GBAS,BHZ,1
2013-03-28 12:59:40,GORS,BHT,0
2013-03-28 12:59:40,GORS,BHR,0
2013-03-28 12:59:40,GORS,BHZ,0
2013-03-28 12:59:40,JAVS,BHT,0
2013-03-28 12:59:40,JAVS,BHR,0
2013-03-28 12:59:40,JAVS,BHZ,0
2013-03-28 12:59:40,KNDS,BHT,1
2013-03-28 12:59:40,KNDS,BHR,1
2013-03-28 12:59:40,KNDS,BHZ,1
2013-03-28 12:59:40,LJU,BHT,1
2013-03-28 12:59:40,LJU,BHR,1
2013-03-28 12:59:40,LJU,BHZ,1
2013-03-28 12:59:40,MOZS,BHT,1
2013-03-28 12:59:40,MOZS,BHR,1
2013-03-28 12:59:40,MOZS,BHZ,1
2013-03-28 12:59:40,ROBS,BHT,1
2013-03-28 12:59:40,ROBS,BHR,1
2013-03-28 12:59:40,ROBS,BHZ,1
2013-03-28 12:59:40,SKDS,BHT,0
2013-03-28 12:59:40,SKDS,BHR,0
2013-03-28 12:59:40,SKDS,BHZ,0
2013-03-28 12:59:40,VISS,BHT,1
2013-03-28 12:59:40,VISS,BHR,1
2013-03-28 12:59:40,VISS,BHZ,1
2013-03-28 12:59:40,VNDS,BH1,1
2013-03-28 12:59:40,VNDS,BH2,1
2013-03-28 12:59:40,VNDS,BHZ,1
2013-03-28 12:59:40,VOJS,BHT,1
2013-03-28 12:59:40,VOJS,BHR,1
2013-03-28 12:59:40,VOJS,BHZ,1
2013-03-28 12:59:40,OBKA,BHT,1
2013-03-28 12:59:40,OBKA,BHR,1
2013-03-28 12:59:40,OBKA,BHZ,1
2013-03-28 12:59:40,ACOM,BHT,0
2013-03-28 12:59:40,ACOM,BHR,0
2013-03-28 12:59:40,ACOM,BHZ,0
2013-03-28 12:59:40,ACOM,HHT,1
2013-03-28 12:59:40,ACOM,HHR,1
2013-03-28 12:59:40,ACOM,HHZ,1
2013-03-28 12:59:40,SABO,BHT,0
2013-03-28 12:59:40,SABO,BHR,0
2013-03-28 12:59:40,SABO,BHZ,0
2013-03-28 12:59:40,SABO,HHT,0
2013-03-28 12:59:40,SABO,HHR,0
2013-03-28 12:59:40,SABO,HHZ,0
2013-03-28 12:59:40,VINO,HHT,1
2013-03-28 12:59:40,VINO,HHR,1
2013-03-28 12:59:40,VINO,HHZ,1
2013-04-10 11:59:36,CADS,BHT,1
2013-04-10 11:59:36,CADS,BHR,1
2013-04-10 11:59:36,CADS,BHZ,1
2013-04-10 11:59:36,CEY,BHT,1
2013-04-10 11:59:36,CEY,BHR,1
2013-04-10 11:59:36,CEY,BHZ,1
2013-04-10 11:59:36,CRNS,BHT,0
2013-04-10 11:59:36,CRNS,BHR,0
2013-04-10 11:59:36,CRNS,BHZ,0
2013-04-10 11:59:36,GBAS,BHT,1
2013-04-10 11:59:36,GBAS,BHR,1
2013-04-10 11:59:36,GBAS,BHZ,1
2013-04-10 11:59:36,GORS,BHT,0
2013-04-10 11:59:36,GORS,BHR,0
2013-04-10 11:59:36,GORS,BHZ,0
2013-04-10 11:59:36,JAVS,BHT,1
